crown_id,individual,site,year,easting,northing,hsi_path,lidar_path,rgb_path,individual_id,species,species_name,label_site,height,stemDiameter,canopyPosition,plantStatus,plot
TEAK_2019_NEON.PLA.D17.TEAK.01792_2750,NEON.PLA.D17.TEAK.01792,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01792_2750.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01792_2750.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01792_2750.tif,NEON.PLA.D17.TEAK.01792,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,35.5,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01794_2762,NEON.PLA.D17.TEAK.01794,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01794_2762.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01794_2762.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01794_2762.tif,NEON.PLA.D17.TEAK.01794,ABMA,Abies magnifica A. Murray bis,TEAK,,30.2,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01963_474,NEON.PLA.D17.TEAK.01963,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01963_474.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01963_474.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01963_474.tif,NEON.PLA.D17.TEAK.01963,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,23.5,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01966_478,NEON.PLA.D17.TEAK.01966,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01966_478.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01966_478.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01966_478.tif,NEON.PLA.D17.TEAK.01966,PICO,Pinus contorta Douglas ex Loudon,TEAK,,17.0,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01967_476,NEON.PLA.D17.TEAK.01967,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01967_476.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01967_476.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01967_476.tif,NEON.PLA.D17.TEAK.01967,PICO,Pinus contorta Douglas ex Loudon,TEAK,,63.7,Full sun,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01969_475,NEON.PLA.D17.TEAK.01969,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01969_475.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01969_475.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01969_475.tif,NEON.PLA.D17.TEAK.01969,PICO,Pinus contorta Douglas ex Loudon,TEAK,,63.8,Full sun,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01974_473,NEON.PLA.D17.TEAK.01974,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01974_473.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01974_473.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01974_473.tif,NEON.PLA.D17.TEAK.01974,PICO,Pinus contorta Douglas ex Loudon,TEAK,,11.3,,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01975_470,NEON.PLA.D17.TEAK.01975,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01975_470.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01975_470.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01975_470.tif,NEON.PLA.D17.TEAK.01975,ABMA,Abies magnifica A. Murray bis,TEAK,,30.2,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01977_471,NEON.PLA.D17.TEAK.01977,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01977_471.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01977_471.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01977_471.tif,NEON.PLA.D17.TEAK.01977,ABMA,Abies magnifica A. Murray bis,TEAK,,32.0,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01980_472,NEON.PLA.D17.TEAK.01980,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01980_472.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01980_472.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01980_472.tif,NEON.PLA.D17.TEAK.01980,PICO,Pinus contorta Douglas ex Loudon,TEAK,,71.9,Full sun,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.01984_477,NEON.PLA.D17.TEAK.01984,TEAK,2019,321000,4097000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.01984_477.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.01984_477.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.01984_477.tif,NEON.PLA.D17.TEAK.01984,PICO,Pinus contorta Douglas ex Loudon,TEAK,,13.7,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02161_3937,NEON.PLA.D17.TEAK.02161,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02161_3937.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02161_3937.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02161_3937.tif,NEON.PLA.D17.TEAK.02161,PIJE,Pinus jeffreyi Balf.,TEAK,,44.9,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02173_3936,NEON.PLA.D17.TEAK.02173,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02173_3936.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02173_3936.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02173_3936.tif,NEON.PLA.D17.TEAK.02173,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,42.5,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02175_3938,NEON.PLA.D17.TEAK.02175,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02175_3938.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02175_3938.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02175_3938.tif,NEON.PLA.D17.TEAK.02175,ABMA,Abies magnifica A. Murray bis,TEAK,,66.9,,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02178_3942,NEON.PLA.D17.TEAK.02178,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02178_3942.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02178_3942.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02178_3942.tif,NEON.PLA.D17.TEAK.02178,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,10.3,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02179_3945,NEON.PLA.D17.TEAK.02179,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02179_3945.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02179_3945.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02179_3945.tif,NEON.PLA.D17.TEAK.02179,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,12.7,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02180_3944,NEON.PLA.D17.TEAK.02180,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02180_3944.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02180_3944.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02180_3944.tif,NEON.PLA.D17.TEAK.02180,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,23.5,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02181_3943,NEON.PLA.D17.TEAK.02181,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02181_3943.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02181_3943.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02181_3943.tif,NEON.PLA.D17.TEAK.02181,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,26.2,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02182_3940,NEON.PLA.D17.TEAK.02182,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02182_3940.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02182_3940.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02182_3940.tif,NEON.PLA.D17.TEAK.02182,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,30.7,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02183_3939,NEON.PLA.D17.TEAK.02183,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02183_3939.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02183_3939.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02183_3939.tif,NEON.PLA.D17.TEAK.02183,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,25.1,Mostly shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02186_3941,NEON.PLA.D17.TEAK.02186,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02186_3941.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02186_3941.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02186_3941.tif,NEON.PLA.D17.TEAK.02186,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,,83.1,,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02193_2277,NEON.PLA.D17.TEAK.02193,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02193_2277.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02193_2277.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02193_2277.tif,NEON.PLA.D17.TEAK.02193,PICO,Pinus contorta Douglas ex Loudon,TEAK,20.2,50.5,Full sun,Standing dead,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02200_2279,NEON.PLA.D17.TEAK.02200,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02200_2279.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02200_2279.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02200_2279.tif,NEON.PLA.D17.TEAK.02200,PICO,Pinus contorta Douglas ex Loudon,TEAK,7.7,19.0,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02208_2281,NEON.PLA.D17.TEAK.02208,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02208_2281.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02208_2281.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02208_2281.tif,NEON.PLA.D17.TEAK.02208,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,5.3,15.0,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02214_2280,NEON.PLA.D17.TEAK.02214,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02214_2280.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02214_2280.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02214_2280.tif,NEON.PLA.D17.TEAK.02214,PICO,Pinus contorta Douglas ex Loudon,TEAK,10.2,20.9,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02215_2274,NEON.PLA.D17.TEAK.02215,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02215_2274.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02215_2274.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02215_2274.tif,NEON.PLA.D17.TEAK.02215,ABLO,Abies lowiana (Gordon & Glend.) A. Murray bis,TEAK,6.4,39.6,Open grown,Standing dead,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02216_2275,NEON.PLA.D17.TEAK.02216,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02216_2275.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02216_2275.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02216_2275.tif,NEON.PLA.D17.TEAK.02216,PICO,Pinus contorta Douglas ex Loudon,TEAK,4.5,14.2,Full sun,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02217_2276,NEON.PLA.D17.TEAK.02217,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02217_2276.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02217_2276.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02217_2276.tif,NEON.PLA.D17.TEAK.02217,PICO,Pinus contorta Douglas ex Loudon,TEAK,5.5,15.5,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02218_2285,NEON.PLA.D17.TEAK.02218,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02218_2285.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02218_2285.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02218_2285.tif,NEON.PLA.D17.TEAK.02218,PICO,Pinus contorta Douglas ex Loudon,TEAK,11.5,26.5,Full sun,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02219_2284,NEON.PLA.D17.TEAK.02219,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02219_2284.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02219_2284.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02219_2284.tif,NEON.PLA.D17.TEAK.02219,PICO,Pinus contorta Douglas ex Loudon,TEAK,5.5,15.3,Partially shaded,Live,unknown
TEAK_2019_NEON.PLA.D17.TEAK.02221_2283,NEON.PLA.D17.TEAK.02221,TEAK,2019,321000,4096000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/TEAK_2019_NEON.PLA.D17.TEAK.02221_2283.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/TEAK_2019_NEON.PLA.D17.TEAK.02221_2283.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/TEAK_2019_NEON.PLA.D17.TEAK.02221_2283.tif,NEON.PLA.D17.TEAK.02221,PICO,Pinus contorta Douglas ex Loudon,TEAK,6.7,14.0,Partially shaded,Live,unknown
